id;name;latitude;longitude;country;population
11049;Cottbus;51.75769;14.32888;DE;84754
11050;Coswig;51.88618;12.45009;DE;8495
11051;Coswig;51.13204;13.58312;DE;22304
11052;Coppenbrügge;52.11852;9.5487;DE;7901
11053;Contwig;49.25;7.43333;DE;5029
11054;Colditz;51.12821;12.80295;DE;5173
11055;Cölbe;50.85098;8.78092;DE;7083
11056;Coesfeld;51.94349;7.16809;DE;36631
11057;Cochem;50.14511;7.16379;DE;5215
11058;Coburg;50.25937;10.96384;DE;41901
11059;Cloppenburg;52.84754;8.045;DE;31177
11060;Clausthal-Zellerfeld;51.80949;10.33821;DE;15345
11061;Chemnitz;50.8357;12.92922;DE;247220
11062;Charlottenburg;52.51667;13.28333;DE;119857
11063;Cham;49.22565;12.65501;DE;17314
11064;Celle;52.62264;10.08047;DE;71010
11065;Castrop-Rauxel;51.55657;7.31155;DE;77924
11066;Cappeln;52.81085;8.11474;DE;6274
11067;Bad Camberg;50.29695;8.26896;DE;14195
11068;Calw;48.71419;8.74031;DE;23740
11069;Callenberg;50.85;12.63333;DE;5763
11070;Calden;51.40943;9.40189;DE;7752
11071;Calbe;51.90668;11.77478;DE;11322
11072;Calau;51.74402;13.95329;DE;9299
11073;Cadolzburg;49.4573;10.85329;DE;10164
11074;Buxtehude;53.46716;9.68636;DE;38192
11075;Bützow;53.84832;11.98256;DE;8146
11076;Butzbach;50.43395;8.67122;DE;25156
11077;Buttenwiesen;48.6;10.71667;DE;5750
11078;Büttelborn;49.90333;8.52333;DE;13338
11079;Bürstadt;49.64266;8.45936;DE;15348
11080;Burscheid;51.08468;7.11393;DE;19215
11081;Burladingen;48.29111;9.11286;DE;13131
11082;Burkhardtsdorf;50.73333;12.91667;DE;7067
11083;Burkardroth;50.27125;9.99162;DE;7893
11084;Burgthann;49.35202;11.31154;DE;11567
11085;Burgstädt;50.91333;12.806;DE;12477
11086;Burglengenfeld;49.20379;12.04452;DE;12095
11087;Burgkunstadt;50.14093;11.25205;DE;6991
11088;Burgkirchen an der Alz;48.16753;12.7325;DE;10756
11089;Burghausen;48.16925;12.83139;DE;18263
11090;Burghaun;50.69684;9.72453;DE;6713
11091;Burgebrach;49.82832;10.74338;DE;6412
11092;Burgdorf;52.44628;10.0064;DE;30218
11093;Burgau;48.43159;10.40989;DE;9576
11094;Burg auf Fehmarn;54.43333;11.2;DE;6000
11095;Burg bei Magdeburg;52.27152;11.85493;DE;24958
11096;Büren;51.55109;8.55956;DE;22263
11097;Burbach;50.75105;8.07939;DE;14942
11098;Bunde;53.18333;7.26667;DE;7588
11099;Bünde;52.19837;8.58644;DE;45403
11100;Bühlertal;48.68569;8.18876;DE;8144
11101;Bühl;48.69676;8.13523;DE;29193
11102;Büdingen;50.29013;9.1114;DE;21579
11103;Budenheim;50.01667;8.16667;DE;8598
11104;Büdelsdorf;54.31844;9.67295;DE;10144
11105;Buckow;52.432;13.46018;DE;38474
11106;Bückeburg;52.26065;9.04939;DE;20700
11107;Buchloe;48.03719;10.72548;DE;11978
11108;Buchholz in der Nordheide;53.32641;9.86812;DE;37404
11109;Französisch Buchholz;52.60242;13.43019;DE;19429
11110;Buchheim;50.95152;7.02093;DE;12840
11111;Büchenbach;49.26778;11.05889;DE;5255
11112;Büchen;53.48008;10.6176;DE;5442
11113;Buchen in Odenwald;49.52416;9.32293;DE;18890
11114;Buch;52.6347;13.49679;DE;12674
11115;Brunsbüttel;53.89504;9.10484;DE;13950
11116;Brühl;50.82928;6.90499;DE;44137
11117;Brühl;49.39722;8.53361;DE;14262
11118;Brüggen;51.24053;6.18376;DE;16105
11119;Bruckmühl;47.87859;11.91098;DE;15851
11120;Bruckberg;48.52244;11.99448;DE;5071
11121;Bruchsal;49.12426;8.59804;DE;42785
11122;Bruchköbel;50.17853;8.92315;DE;20892
11123;Bruchhausen-Vilsen;52.82931;8.99066;DE;6205
11124;Britz;52.44293;13.43388;DE;39488
11125;Brilon;51.39462;8.57146;DE;27030
11126;Brieselang;52.58333;13.0;DE;10379
11127;Bretzfeld;49.17944;9.43833;DE;12162
11128;Bretten;49.03685;8.70745;DE;28144
11129;Brensbach;49.77389;8.88444;DE;5438
11130;Bremervörde;53.48458;9.14306;DE;19268
11131;Bremerhaven;53.55021;8.57673;DE;117446
11132;Bremen;53.07516;8.80777;DE;546501
11133;Breitungen;50.76355;10.32724;DE;5281
11134;Breisach am Rhein;48.03279;7.58294;DE;14367
11135;Breidenbach;50.88734;8.45748;DE;6866
11136;Bredstedt;54.61868;8.96441;DE;5146
11137;Breckerfeld;51.25926;7.46807;DE;9217
11138;Braunschweig;52.26594;10.52673;DE;244715
11139;Braunsbedra;51.28602;11.88987;DE;6599
11140;Bräunlingen;47.92957;8.44806;DE;6141
11141;Braunlage;51.72651;10.6109;DE;5159
11142;Braunfels;50.51545;8.38918;DE;11510
11143;Brannenburg;47.73996;12.09166;DE;5646
11144;Brandis;51.33597;12.61024;DE;9728
11145;Brand-Erbisdorf;50.86643;13.32285;DE;11284
11146;Brandenburg an der Havel;52.41667;12.55;DE;59826
11147;Bramsche;52.40881;7.97288;DE;31394
11148;Brakel;51.7175;9.18596;DE;17808
11149;Brake (Unterweser);53.33333;8.48333;DE;16150
11150;Brackenheim;49.07787;9.06601;DE;15083
11151;Boxberg;49.47965;9.64006;DE;7209
11152;Bovenden;51.58836;9.9222;DE;13964
11153;Bous;49.27732;6.80131;DE;7605
11154;Bötzingen;48.07642;7.72485;DE;5239
11155;Bottrop;51.52392;6.9285;DE;119909
11156;Bösel;53.0;7.95;DE;7511
11157;Borsdorf;51.35;12.53333;DE;8489
11158;Bornheim;50.76313;6.99089;DE;48523
11159;Borna;51.12416;12.49639;DE;18806
11160;Borkum;53.58094;6.69153;DE;5186
11161;Borken;51.84382;6.85774;DE;40876
11162;Borken;51.04501;9.2844;DE;13531
11163;Borgholzhausen;52.10343;8.30211;DE;8754
11164;Borgfelde;53.55475;10.03447;DE;7099
11165;Borgentreich;51.56917;9.24113;DE;9713
11166;Bordesholm;54.17611;10.03146;DE;7709
11167;Boppard;50.23085;7.58992;DE;16215
11168;Bopfingen;48.85847;10.35417;DE;12606
11169;Bönnigheim;49.04018;9.09386;DE;7477
11170;Bonndorf;47.81863;8.34139;DE;6875
11171;Bonn;50.73438;7.09549;DE;313125
11172;Bönen;51.6;7.76667;DE;19393
11173;Bondorf;48.52064;8.83704;DE;5730
11174;Bomlitz;52.9;9.65;DE;7287
11175;Boll;48.64357;9.61295;DE;5296
11176;Boizenburg;53.38153;10.72375;DE;10783
11177;Bohnsdorf;52.39434;13.57339;DE;10805
11178;Bohmte;52.36667;8.31667;DE;13153
11179;Böhmenkirch;48.68333;9.93333;DE;5774
11180;Böhlen;51.20061;12.38622;DE;6982
11181;Bogenhausen;48.15221;11.61585;DE;77542
11182;Bogen;48.91122;12.68955;DE;10259
11183;Bodenwerder;51.97156;9.51931;DE;6187
11184;Bodenkirchen;48.38333;12.38333;DE;5442
11185;Bodenheim;49.93528;8.32;DE;6907
11186;Bodelshausen;48.38886;8.97703;DE;5929
11187;Bockhorn;53.4;8.01667;DE;8924
11188;Bockenem;52.00993;10.13197;DE;11177
11189;Bochum;51.48165;7.21648;DE;385729
11190;Bocholt;51.83879;6.61531;DE;73943
11191;Böblingen;48.68212;9.01171;DE;46282
11192;Bobingen;48.27091;10.8339;DE;16682
11193;Bobenheim-Roxheim;49.5875;8.35778;DE;10106
11194;Blumberg;47.84058;8.53329;DE;10500
11195;Blomberg;51.94331;9.09067;DE;17183
11196;Blieskastel;49.23724;7.25617;DE;23212
11197;Bleicherode;51.44026;10.57202;DE;6456
11198;Bleckede;53.28972;10.73372;DE;9793
11199;Blaufelden;49.29778;9.97389;DE;5348
11200;Blaubeuren;48.41215;9.78427;DE;11797
11201;Blankenheim;50.43333;6.65;DE;8770
11202;Blankenhain;50.85993;11.3439;DE;6920
11203;Blankenburg;52.59293;13.45516;DE;6536
11204;Blankenburg;51.79025;10.95509;DE;15963
11205;Blaichach;47.54208;10.25846;DE;5625
11206;Bitterfeld-Wolfen;51.62355;12.32395;DE;15608
11207;Bitburg;49.96794;6.52734;DE;12908
11208;Bissendorf;52.23333;8.16667;DE;14402
11209;Bispingen;53.08312;9.99772;DE;6284
11210;Bisingen;48.31012;8.91738;DE;9321
11211;Bischofswiesen;47.63115;12.98305;DE;7535
11212;Bischofswerda;51.12771;14.17974;DE;13085
11213;Bischofsheim an der Rhön;50.40239;10.00751;DE;5181
11214;Bischofsheim;49.99389;8.36722;DE;12075
11215;Bischberg;49.91087;10.83212;DE;5819
11216;Birstein;50.35;9.3;DE;6581
11217;Bad Birnbach;48.44489;13.09103;DE;5533
11218;Birkenwerder;52.68333;13.28333;DE;7122
11219;Birkenfeld;49.65245;7.16668;DE;6947
11220;Birkenfeld;48.86667;8.63333;DE;10609
11221;Birkenau;49.5625;8.70694;DE;10318
11222;Bingen am Rhein;49.96675;7.8992;DE;24657
11223;Bindlach;49.98167;11.61389;DE;7229
11224;Billigheim;49.34861;9.25389;DE;5899
11225;Billerbeck;51.97829;7.29261;DE;11699
11226;Bietigheim-Bissingen;48.94407;9.11755;DE;41769
11227;Bietigheim;48.90919;8.25202;DE;6026
11228;Biesenthal;52.76616;13.64416;DE;5512
11229;Biesdorf;52.50906;13.5534;DE;24988
11230;Bienenbüttel;53.14157;10.48679;DE;6775
11231;Bielefeld;52.03333;8.53333;DE;331906
11232;Biedenkopf;50.91125;8.53016;DE;13788
11233;Biebesheim;49.78088;8.46696;DE;6626
11234;Bickenbach;49.75917;8.6175;DE;5338
11235;Biblis;49.69167;8.45861;DE;8953
11236;Biberach an der Riß;48.09345;9.79053;DE;32333
11237;Bexbach;49.34615;7.25527;DE;19115
11238;Beverungen;51.66801;9.37417;DE;15266
11239;Bad Bevensen;53.07923;10.58129;DE;8700
11240;Betzdorf;50.79094;7.87189;DE;10560
11241;Bestwig;51.36081;8.40082;DE;11764
11242;Bestensee;52.23978;13.63732;DE;6265
11243;Besigheim;48.99797;9.14268;DE;11883
11244;Bersenbrück;52.5516;7.94836;DE;7958
11245;Bernsdorf;51.3735;14.06886;DE;5871
11246;Bernkastel-Kues;49.91602;7.07664;DE;6880
11247;Bernhardswald;49.09123;12.24744;DE;5596
11248;Bernburg;51.79464;11.7401;DE;32113
11249;Bernau am Chiemsee;47.81167;12.37566;DE;6645
11250;Bernau bei Berlin;52.67982;13.58708;DE;34866
11251;Berlin;52.52437;13.41053;DE;3426354
11252;Bergstedt;53.67111;10.12694;DE;9845
11253;Bergneustadt;51.02496;7.65599;DE;20567
11254;Bergkirchen;48.25671;11.36488;DE;6955
11255;Bergkamen;51.61633;7.64451;DE;52329
11256;Bergisch Gladbach;50.9856;7.13298;DE;106184
11257;Bergheim;50.95572;6.63986;DE;63558
11258;Bergen auf Rügen;54.41823;13.43349;DE;14771
11259;Bergen;52.80837;9.96374;DE;13609
11260;Berg;49.81417;12.14161;DE;7472
11261;Berchtesgaden;47.63236;13.00187;DE;7655
11262;Berching;49.10695;11.44138;DE;8696
11263;Beratzhausen;49.09517;11.8097;DE;5583
11264;Bensheim;49.68369;8.61839;DE;39439
11265;Benningen am Neckar;48.94672;9.24212;DE;5481
11266;Bennewitz;51.36074;12.71376;DE;5211
11267;Bendorf;50.42289;7.57924;DE;17495
11268;Bad Belzig;52.14184;12.59272;DE;11999
11269;Belm;52.3;8.13333;DE;13897
11270;Bellheim;49.19833;8.27944;DE;8494
11271;Belgern;51.48263;13.12382;DE;5148
11272;Beilstein;49.0414;9.3137;DE;6103
11273;Beeskow;52.17291;14.24597;DE;8468
11274;Beerfelden;49.56858;8.97444;DE;6942
11275;Beelitz;52.23812;12.9714;DE;12475
11276;Beelen;51.92906;8.11117;DE;6344
11277;Bedburg;50.99258;6.57128;DE;24937
11278;Beckum;51.75571;8.04075;DE;37814
11279;Beckingen;49.4;6.7;DE;15983
11280;Bebra;50.97445;9.79562;DE;14839
11281;Bayreuth;49.94782;11.57893;DE;75061
11282;Bayenthal;50.91218;6.96799;DE;8714
11283;Bautzen;51.18035;14.43494;DE;41972
11284;Baunatal;51.25182;9.40747;DE;28173
11285;Baumschulenweg;52.46583;13.48523;DE;17186
11286;Battenberg;51.01391;8.64603;DE;5703
11287;Bassum;52.85059;8.72791;DE;16191
11288;Barth;54.36346;12.72491;DE;9298
11289;Barßel;53.16981;7.75012;DE;12475
11290;Barsinghausen;52.3;9.45;DE;14200
11291;Barsbüttel;53.56667;10.16667;DE;12363
11292;Barntrup;51.99038;9.11642;DE;9513
11293;Barnstorf;52.71009;8.50256;DE;6050
11294;Barmstedt;53.79209;9.76739;DE;9521
11295;Barleben;52.20193;11.6177;DE;5895
11296;Bargteheide;53.72856;10.26695;DE;13640
11297;Bardowick;53.29354;10.38811;DE;6026
11298;Bannewitz;50.99291;13.71712;DE;10851
11299;Bammental;49.35611;8.77944;DE;6493
11300;Bamberg;49.89873;10.90067;DE;70047
11301;Balve;51.3315;7.86424;DE;12281
11302;Baltmannsweiler;48.74215;9.4494;DE;5584
11303;Ballenstedt;51.719;11.23265;DE;8064
11304;Balingen;48.27525;8.85464;DE;34414
11305;Bakum;52.74118;8.19546;DE;5678
11306;Baiersdorf;49.65807;11.03594;DE;7071
11307;Baiersbronn;48.50318;8.37699;DE;16248
11308;Baienfurt;47.82857;9.65157;DE;7342
11309;Baesweiler;50.90964;6.18874;DE;27834
11310;Bad Zwischenahn;53.18333;8.0;DE;27550
11311;Bad Wurzach;47.90799;9.89686;DE;14323
11312;Bad Wörishofen;48.00674;10.59666;DE;14028
11313;Bad Windsheim;49.50274;10.41539;DE;12022
11314;Bad Wimpfen;49.22971;9.15648;DE;6968
11315;Bad Wildungen;51.11963;9.12475;DE;18037
11316;Bad Waldsee;47.92027;9.7549;DE;19840
11317;Bad Vilbel;50.17866;8.73756;DE;30736
11318;Bad Tölz;47.76111;11.5589;DE;17434
11319;Bad Sooden-Allendorf;51.27092;9.97483;DE;8915
11320;Bad Soden-Salmünster;50.27574;9.36705;DE;13953
11321;Bad Soden am Taunus;50.1408;8.50449;DE;21357
11322;Bad Segeberg;53.94313;10.30215;DE;16052
11323;Bad Schwartau;53.91887;10.69691;DE;19722
11324;Bad Schwalbach;50.14196;8.06964;DE;11112
11325;Bad Sassendorf;51.58333;8.16667;DE;11659
11326;Bad Salzungen;50.81342;10.2361;DE;16410
11327;Bad Salzuflen;52.0862;8.74434;DE;54899
11328;Bad Salzdetfurth;52.05777;10.0058;DE;14349
11329;Bad Säckingen;47.55371;7.94612;DE;16549
11330;Bad Sachsa;51.59499;10.55546;DE;8244
11331;Bad Rothenfelde;52.11667;8.16667;DE;7299
11332;Bad Reichenhall;47.72947;12.87819;DE;16910
11333;Bad Rappenau;49.23848;9.1018;DE;20581
11334;Bad Pyrmont;51.98589;9.25246;DE;21629
11335;Bad Orb;50.22788;9.34782;DE;10186
11336;Bad Oldesloe;53.81167;10.37417;DE;24322
11337;Bad Oeynhausen;52.20699;8.80365;DE;49513
11338;Bad Neustadt an der Saale;50.32174;10.20673;DE;16064
11339;Bad Neuenahr-Ahrweiler;50.54322;7.1113;DE;27823
11340;Bad Nenndorf;52.33703;9.37904;DE;10255
11341;Bad Nauheim;50.36463;8.73859;DE;30291
11342;Bad Münstereifel;50.55667;6.76424;DE;19051
11343;Bad Münder am Deister;52.19551;9.46421;DE;18726
11344;Bad Mergentheim;49.4925;9.77361;DE;22472
11345;Bad Marienberg;50.64947;7.94958;DE;5838
11346;Bad Lippspringe;51.78333;8.81683;DE;15175
11347;Bad Liebenzell;48.77427;8.72971;DE;9616
11348;Bad Liebenwerda;51.51826;13.39459;DE;10890
11349;Bad Lauterberg im Harz;51.63272;10.47031;DE;11784
11350;Bad Lausick;51.14495;12.64449;DE;9026
11351;Bad Lauchstädt;51.38652;11.86956;DE;5018
11352;Bad Langensalza;51.10771;10.646;DE;18183
11353;Bad Kreuznach;49.8414;7.86713;DE;43213
11354;Bad Kösen;51.13431;11.72203;DE;5522
11355;Bad König;49.7432;9.0075;DE;9687
11356;Bad Kissingen;50.20228;10.07784;DE;21328
11357;Bad Iburg;52.1549;8.04216;DE;11554
11358;Bad Hönningen;50.51689;7.31195;DE;5772
11359;Bad Honnef;50.64336;7.2278;DE;25348
11360;Bad Homburg vor der Höhe;50.22683;8.61816;DE;51859
11361;Bad Hersfeld;50.87197;9.70891;DE;30725
11362;Bad Herrenalb;48.79787;8.43617;DE;7521
11363;Bad Harzburg;51.88268;10.56157;DE;22954
11364;Bad Gandersheim;51.87167;10.02537;DE;11099
11365;Bad Freienwalde;52.7873;14.0304;DE;13075
11366;Bad Frankenhausen;51.35609;11.09977;DE;8824
11367;Bad Feilnbach;47.77331;12.00973;DE;7203
11368;Bad Essen;52.31667;8.33333;DE;15732
11369;Baden-Baden;48.7606;8.23975;DE;54239
11370;Bad Ems;50.33544;7.71369;DE;9735
11371;Bad Dürrheim;48.02093;8.53056;DE;12829
11372;Bad Dürrenberg;51.29545;12.06583;DE;11479
11373;Bad Dürkheim;49.4618;8.17236;DE;18698
11374;Bad Düben;51.59174;12.58492;DE;8998
11375;Bad Driburg;51.73297;9.01969;DE;19553
11376;Bad Doberan;54.10712;11.90051;DE;11559
11377;Bad Brückenau;50.30853;9.78985;DE;7304
11378;Bad Breisig;50.50523;7.28861;DE;8959
11379;Bad Bramstedt;53.9183;9.88424;DE;13177
11380;Bad Blankenburg;50.68189;11.27369;DE;7625
11381;Bad Berleburg;51.05224;8.39227;DE;20757
11382;Bad Berka;50.89982;11.28245;DE;7744
11383;Bad Bergzabern;49.10245;8.00092;DE;7641
11384;Bad Bentheim;52.30066;7.15763;DE;15508
11385;Bad Aibling;47.8638;12.01055;DE;17672
11386;Bad Abbach;48.93754;12.04494;DE;10882
11387;Backnang;48.94743;9.43718;DE;35778
11388;Babenhausen;49.96519;8.95129;DE;16575
11389;Babenhausen;48.14497;10.25325;DE;5342
11390;Aurich;53.46919;7.48232;DE;40319
11391;Aulendorf;47.95083;9.63745;DE;10063
11392;Au in der Hallertau;48.55838;11.74138;DE;5427
11393;Augustusburg;50.81192;13.10197;DE;5202
11394;Augustdorf;51.90944;8.73173;DE;9889
11395;Augsburg;48.37154;10.89851;DE;259196
11396;Auerbach;50.51155;12.40083;DE;21358
11397;Auerbach;49.69201;11.63327;DE;9089
11398;Aue;50.59034;12.70657;DE;18554
11399;Attendorn;51.12645;7.90333;DE;24773
11400;Aßlar;50.59163;8.46273;DE;13772
11401;Asperg;48.90525;9.13502;DE;12870
11402;Aschheim;48.17112;11.71675;DE;6531
11403;Aschersleben;51.75742;11.46084;DE;24892
11404;Ascheberg;51.78333;7.61667;DE;15184
11405;Aschaffenburg;49.97704;9.15214;DE;68551
11406;Asbach;50.66667;7.41667;DE;7060
11407;Arzberg;50.05774;12.18676;DE;6075
11408;Artern;51.36431;11.29167;DE;6270
11409;Bad Arolsen;51.37982;9.01445;DE;16854
11410;Arnstorf;48.5584;12.81674;DE;6570
11411;Arnstein;49.97767;9.96983;DE;8409
11412;Arnstadt;50.84048;10.95198;DE;25678
11413;Arnsberg;51.38333;8.08333;DE;76612
11414;Appen;53.65813;9.74582;DE;5838
11415;Apolda;51.02624;11.51638;DE;24793
11416;Apen;53.21667;7.8;DE;10992
11417;Ansbach;49.30481;10.5931;DE;31839
11418;Anröchte;51.56667;8.33333;DE;10847
11419;Annweiler am Trifels;49.20613;7.97527;DE;7316
11420;Annaberg-Buchholz;50.57953;13.00627;DE;23092
11421;Ankum;52.55;7.88333;DE;7186
11422;Anklam;53.85637;13.68965;DE;14694
11423;Angermünde;53.01499;13.99924;DE;15453
11424;Andernach;50.43109;7.40425;DE;29599
11425;Ampfing;48.254;12.41515;DE;6188
11426;Amöneburg;50.79595;8.9233;DE;5390
11427;Amberg;49.44287;11.86267;DE;44737
11428;Alzey;49.74657;8.11513;DE;18241
11429;Alzenau in Unterfranken;50.0888;9.06455;DE;18932
11430;Altusried;47.8041;10.21429;DE;9950
11431;Altrip;49.43556;8.49472;DE;7802
11432;Altötting;48.22533;12.67665;DE;12902
11433;Altomünster;48.38767;11.25691;DE;7275
11434;Altlußheim;49.30167;8.49917;DE;5289
11435;Altlandsberg;52.56503;13.72815;DE;8804
11436;Althengstett;48.72325;8.79434;DE;8201
11437;Altglienicke;52.41116;13.5355;DE;26426
11438;Altentreptow;53.69416;13.26504;DE;6486
11439;Altensteig;48.58649;8.60395;DE;11266
11440;Altenstadt;50.28747;8.94373;DE;12258
11441;Altenkunstadt;50.12504;11.2503;DE;5608
11442;Altenkirchen;50.68594;7.64176;DE;6385
11443;Altenholz;54.4;10.13333;DE;9737
11444;Altenburg;50.98763;12.43684;DE;38568
11445;Altenberge;52.05;7.46667;DE;9796
11446;Altenberg;50.76556;13.75334;DE;5167
11447;Altenbeken;51.76455;8.94201;DE;9716
11448;Altena;51.29472;7.67337;DE;20862
11449;Altdorf;49.3856;11.3573;DE;15312
11450;Altdorf;48.15374;12.18419;DE;11355
11451;Altbach;48.72268;9.38078;DE;5793
11452;Alsterdorf;53.61083;10.01306;DE;13271
11453;Alsfeld;50.75185;9.27082;DE;17771
11454;Alsdorf;50.87673;6.16399;DE;46340
11455;Alpirsbach;48.34507;8.40197;DE;7011
11456;Alpen;51.58333;6.51667;DE;12908
11457;Allersberg;49.25132;11.23659;DE;8054
11458;Allensbach;47.71536;9.07145;DE;7053
11459;Allendorf;51.02995;8.67232;DE;5719
11460;Alheim;51.03333;9.66667;DE;5292
11461;Algermissen;52.25332;9.96915;DE;8280
11462;Alfter;50.73333;7.01667;DE;21814
11463;Alfeld;51.98382;9.81989;DE;19138
11464;Alfdorf;48.84385;9.71857;DE;7187
11465;Aldingen;48.1;8.7;DE;7589
11466;Aldenhoven;50.9;6.28333;DE;7364
11467;Albstadt;48.21644;9.02596;DE;46664
11468;Albbruck;47.59077;8.12954;DE;7372
11469;Aken;51.85274;12.04461;DE;9240
11470;Ainring;47.81311;12.94048;DE;10028
11471;Aidlingen;48.67849;8.89524;DE;9285
11472;Aichach;48.45755;11.13413;DE;21042
11473;Ahrensburg;53.67515;10.22593;DE;30103
11474;Ahrensbök;54.00862;10.57434;DE;8643
11475;Ahlerstedt;53.4;9.45;DE;5063
11476;Ahlen;51.76338;7.8887;DE;55280
11477;Ahaus;52.07936;7.01344;DE;38165
11478;Affing;48.46667;10.98333;DE;5171
11479;Aerzen;52.04953;9.25856;DE;10755
11480;Adorf;50.32011;12.25986;DE;5806
11481;Adlershof;52.43548;13.54825;DE;15294
11482;Adendorf;53.28189;10.43787;DE;9865
11483;Adelsheim;49.4015;9.3925;DE;5536
11484;Adelsdorf;49.47022;10.68522;DE;7245
11485;Adelebsen;51.58272;9.75461;DE;6541
11486;Achim;53.01416;9.0263;DE;30013
11487;Achern;48.63115;8.07607;DE;24478
11488;Abtsgmünd;48.89503;10.00172;DE;7381
11489;Abensberg;48.81684;11.8498;DE;12570
11490;Abenberg;49.24282;10.96401;DE;5484
11491;Aalen;48.83777;10.0933;DE;67085
11492;Höhenkirchen-Siegertsbrunn;48.01932;11.71906;DE;9465
11493;Weiler-Simmerberg;47.58261;9.91352;DE;6510
11494;Lauchringen;47.62699;8.31442;DE;7416
11495;Uhldingen-Mühlhofen;47.73333;9.25;DE;8013
11496;Ühlingen-Birkendorf;47.71667;8.31667;DE;5269
11497;Altes Lager;48.41755;9.53606;DE;14092
11498;Aspach;48.96667;9.4;DE;8131
11499;Königsbach-Stein;48.96585;8.60573;DE;9906
11500;Niefern-Öschelbronn;48.91667;8.78333;DE;12341
11501;Urbach;48.8168;9.5769;DE;8593
11502;Giesen;52.19716;9.8989;DE;9909
11503;Mallersdorf-Pfaffenberg;48.76637;12.23096;DE;6742
11504;Postbauer-Heng;49.30528;11.35722;DE;7358
11505;Katlenburg-Lindau;51.68333;10.1;DE;7581
11506;Vellmar;51.35806;9.47974;DE;18623
11507;Möhnesee;51.5;8.13333;DE;11559
11508;Schieder-Schwalenberg;51.87713;9.19538;DE;9443
11509;Rödental;50.29516;11.04122;DE;13712
11510;Bruchmühlbach-Miesau;49.38333;7.43333;DE;7800
11511;Schönenberg-Kübelberg;49.4074;7.37233;DE;5957
11512;Mülheim-Kärlich;50.3851;7.4989;DE;10451
11513;Florstadt;50.31667;8.86667;DE;8905
11514;Liederbach;50.12221;8.49397;DE;8602
11515;Schöffengrund;50.49345;8.47183;DE;6316
11516;Waldbrunn;50.51875;8.10812;DE;6124
11517;Waldems;50.25;8.33333;DE;5782
11518;Walluf;50.04003;8.15545;DE;5698
11519;Sylt-Ost;54.8611;8.41141;DE;5806
11520;Ilsede;52.2634;10.19922;DE;12241
11521;Sassenburg;52.51667;10.63333;DE;10982
11522;Sickte;52.21847;10.6424;DE;5755
11523;Ebersbach;51.23333;13.65;DE;5077
11524;Henstedt-Ulzburg;53.805;9.97452;DE;26083
11525;Rheinau;48.66602;7.93659;DE;10997
11526;Reichenau;47.68885;9.06355;DE;5144
11527;Vogtsburg;48.09688;7.64185;DE;5686
11528;Ransbach-Baumbach;50.46496;7.7283;DE;7327
11529;Ludweiler-Warndt;49.22074;6.81195;DE;5922
11530;Aachen;50.77664;6.08342;DE;265208
11531;Ubstadt-Weiher;49.16296;8.63165;DE;12730
11532;Dannstadt-Schauernheim;49.44028;8.30861;DE;7228
11533;Sankt Leon-Rot;49.26593;8.61803;DE;12192
11534;Karlsdorf-Neuthard;49.13472;8.53028;DE;9329
11535;Graben-Neudorf;49.16695;8.49243;DE;11697
11536;Mörfelden-Walldorf;49.99472;8.58361;DE;32753
11537;Linkenheim-Hochstetten;49.13197;8.41244;DE;11599
11538;Böhl-Iggelheim;49.38056;8.30389;DE;10797
11539;Alsbach-Hähnlein;49.73861;8.59583;DE;9300
